Call ID,Timestamp,Customer ID,Customer Segment,Call Type,Call Duration (minutes),Customer Satisfaction Rating,Issue Category,Transcript,Keywords/Topics Discussed,Resolution Status,Action Taken,Sales Opportunity Identified,Optimization Opportunity Identified
1,2023-05-04 09:05:00,CUST001,Residential,Technical,20,4,Service Interruption,Customer reported internet outage in the area, seeking ETA for resolution.,Internet, Outage, ETA,Yes,Dispatched technician for onsite visit,No,Yes
292,2024-02-17 14:20:00,CUST292,Business,Technical,22,3,Service Interruption,Customer reported issues with call recording feature on office phone system.,Call Recording, Issues,Yes,Reconfigured call recording settings,No,Yes
293,2024-02-18 11:50:00,CUST293,Residential,Technical,18,4,Service Interruption,Customer reported slow internet speeds during peak hours.,Internet, Slow Speeds,Yes,Conducted bandwidth analysis and adjusted settings,No,Yes
294,2024-02-19 08:40:00,CUST294,Residential,Inquiry,21,5,General Inquiry,Customer inquired about options for adding home phone service.,Phone Service, Additions,Yes,Explained service plans and features,No,Yes
295,2024-02-20 14:45:00,CUST295,Business,Billing,25,2,Billing,Customer disputed charges for unused features on office phone system.,Billing, Unused Features,Yes,Reviewed account configuration and removed unused features,No,Yes
296,2024-02-21 11:20:00,CUST296,Residential,Technical,17,4,Service Interruption,Customer complained about inconsistent Wi-Fi signal strength in home.,Wi-Fi, Signal Strength,Yes,Recommended Wi-Fi extender placement,No,Yes
297,2024-02-22 08:50:00,CUST297,Residential,Service Request,29,3,Technical Support,Customer requested assistance with setting up home network printer.,Network Printer, Setup,Yes,Provided printer setup instructions,No,Yes
298,2024-02-23 15:00:00,CUST298,Business,Technical,14,4,Service Interruption,Customer reported issues with voicemail feature on office phone system.,Voicemail, Issues,Yes,Reconfigured voicemail settings,No,Yes
299,2024-02-24 10:55:00,CUST299,Residential,Billing,26,2,Billing,Customer disputed equipment rental charges on cable TV bill.,Billing, Equipment Rental,Yes,Verified rental status and issued credit,No,Yes
300,2024-02-25 09:45:00,CUST300,Residential,Technical,20,4,Service Interruption,Customer reported slow internet speeds despite high-speed package subscription.,Internet, Slow Speeds,Yes,Conducted line quality test and recommended router upgrade,No,Yes
301,2024-02-26 14:20:00,CUST301,Business,Technical,23,3,Service Interruption,Customer reported issues with call forwarding feature on office phone system.,Call Forwarding, Issues,Yes,Reconfigured call forwarding settings,No,Yes
302,2024-02-27 11:40:00,CUST302,Residential,Inquiry,16,5,General Inquiry,Customer inquired about upgrading home security camera system.,Security Cameras, Upgrade,Yes,Offered advanced camera models with enhanced features,No,Yes
303,2024-02-28 08:25:00,CUST303,Residential,Billing,18,4,Billing,Customer disputed overage charges on home internet usage.,Billing, Overage Charges,Yes,Reviewed usage logs and adjusted charges,No,Yes
304,2024-02-29 15:15:00,CUST304,Business,Technical,15,2,Service Interruption,Customer reported fax machine not sending documents.,Fax, Sending Issues,Yes,Performed remote diagnostics and resolved issue,No,Yes
305,2024-03-01 10:30:00,CUST305,Residential,Service Request,24,3,Technical Support,Customer requested assistance with setting up smart home devices on Wi-Fi network.,Smart Home, Setup,Yes,Provided network configuration for smart devices,No,Yes
306,2024-03-02 09:15:00,CUST306,Residential,Billing,19,4,Billing,Customer disputed premium channel charges on cable TV bill.,Billing, Premium Channels,Yes,Verified subscription status and issued credit,No,Yes
307,2024-03-03 14:20:00,CUST307,Business,Technical,22,3,Service Interruption,Customer reported issues with call recording feature on office phone system.,Call Recording, Issues,Yes,Reconfigured call recording settings,No,Yes
308,2024-03-04 11:50:00,CUST308,Residential,Technical,18,4,Service Interruption,Customer reported slow internet speeds during peak hours.,Internet, Slow Speeds,Yes,Conducted bandwidth analysis and adjusted settings,No,Yes
309,2024-03-05 08:40:00,CUST309,Residential,Inquiry,21,5,General Inquiry,Customer inquired about options for adding home phone service.,Phone Service, Additions,Yes,Explained service plans and features,No,Yes
310,2024-03-06 14:45:00,CUST310,Business,Billing,25,2,Billing,Customer disputed charges for unused features on office phone system.,Billing, Unused Features,Yes,Reviewed account configuration and removed unused features,No,Yes
311,2024-03-07 11:20:00,CUST311,Residential,Technical,17,4,Service Interruption,Customer complained about inconsistent Wi-Fi signal strength in home.,Wi-Fi, Signal Strength,Yes,Recommended Wi-Fi extender placement,No,Yes
312,2024-03-08 08:50:00,CUST312,Residential,Service Request,29,3,Technical Support,Customer requested assistance with setting up home network printer.,Network Printer, Setup,Yes,Provided printer setup instructions,No,Yes
313,2024-03-09 15:00:00,CUST313,Business,Technical,14,4,Service Interruption,Customer reported issues with voicemail feature on office phone system.,Voicemail, Issues,Yes,Reconfigured voicemail settings,No,Yes
314,2024-03-10 10:55:00,CUST314,Residential,Billing,26,2,Billing,Customer disputed equipment rental charges on cable TV bill.,Billing, Equipment Rental,Yes,Verified rental status and issued credit,No,Yes
315,2024-03-11 09:45:00,CUST315,Residential,Technical,20,4,Service Interruption,Customer reported slow internet speeds despite high-speed package subscription.,Internet, Slow Speeds,Yes,Conducted line quality test and recommended router upgrade,No,Yes
316,2024-03-12 14:20:00,CUST316,Business,Technical,23,3,Service Interruption,Customer reported issues with call forwarding feature on office phone system.,Call Forwarding, Issues,Yes,Reconfigured call forwarding settings,No,Yes
317,2024-03-13 11:40:00,CUST317,Residential,Inquiry,16,5,General Inquiry,Customer inquired about upgrading home security camera system.,Security Cameras, Upgrade,Yes,Offered advanced camera models with enhanced features,No,Yes
318,2024-03-14 08:25:00,CUST318,Residential,Billing,18,4,Billing,Customer disputed overage charges on home internet usage.,Billing, Overage Charges,Yes,Reviewed usage logs and adjusted charges,No,Yes
319,2024-03-15 15:15:00,CUST319,Business,Technical,15,2,Service Interruption,Customer reported fax machine not sending documents.,Fax, Sending Issues,Yes,Performed remote diagnostics and resolved issue,No,Yes
320,2024-03-16 10:30:00,CUST320,Residential,Service Request,24,3,Technical Support,Customer requested assistance with setting up smart home devices on Wi-Fi network.,Smart Home, Setup,Yes,Provided network configuration for smart devices,No,Yes
321,2024-03-17 09:15:00,CUST321,Residential,Billing,19,4,Billing,Customer disputed premium channel charges on cable TV bill.,Billing, Premium Channels,Yes,Verified subscription status and issued credit,No,Yes
322,2024-03-18 14:20:00,CUST322,Business,Technical,22,3,Service Interruption,Customer reported issues with call recording feature on office phone system.,Call Recording, Issues,Yes,Reconfigured call recording settings,No,Yes
323,2024-03-19 11:50:00,CUST323,Residential,Technical,18,4,Service Interruption,Customer reported slow internet speeds during peak hours.,Internet, Slow Speeds,Yes,Conducted bandwidth analysis and adjusted settings,No,Yes
324,2024-03-20 08:40:00,CUST324,Residential,Inquiry,21,5,General Inquiry,Customer inquired about options for adding home phone service.,Phone Service, Additions,Yes,Explained service plans and features,No,Yes
325,2024-03-21 14:45:00,CUST325,Business,Billing,25,2,Billing,Customer disputed charges for unused features on office phone system.,Billing, Unused Features,Yes,Reviewed account configuration and removed unused features,No,Yes
326,2024-03-22 11:20:00,CUST326,Residential,Technical,17,4,Service Interruption,Customer complained about inconsistent Wi-Fi signal strength in home.,Wi-Fi, Signal Strength,Yes,Recommended Wi-Fi extender placement,No,Yes
327,2024-03-23 08:50:00,CUST327,Residential,Service Request,29,3,Technical Support,Customer requested assistance with setting up home network printer.,Network Printer, Setup,Yes,Provided printer setup instructions,No,Yes
328,2024-03-24 15:00:00,CUST328,Business,Technical,14,4,Service Interruption,Customer reported issues with voicemail feature on office phone system.,Voicemail, Issues,Yes,Reconfigured voicemail settings,No,Yes
329,2024-03-25 10:55:00,CUST329,Residential,Billing,26,2,Billing,Customer disputed equipment rental charges on cable TV bill.,Billing, Equipment Rental,Yes,Verified rental status and issued credit,No,Yes
330,2024-03-26 09:45:00,CUST330,Residential,Technical,20,4,Service Interruption,Customer reported slow internet speeds despite high-speed package subscription.,Internet, Slow Speeds,Yes,Conducted line quality test and recommended router upgrade,No,Yes
331,2024-03-27 14:20:00,CUST331,Business,Technical,23,3,Service Interruption,Customer reported issues with call forwarding feature on office phone system.,Call Forwarding, Issues,Yes,Reconfigured call forwarding settings,No,Yes
332,2024-03-28 11:40:00,CUST332,Residential,Inquiry,16,5,General Inquiry,Customer inquired about upgrading home security camera system.,Security Cameras, Upgrade,Yes,Offered advanced camera models with enhanced features,No,Yes
333,2024-03-29 08:25:00,CUST333,Residential,Billing,18,4,Billing,Customer disputed overage charges on home internet usage.,Billing, Overage Charges,Yes,Reviewed usage logs and adjusted charges,No,Yes
334,2024-03-30 15:15:00,CUST334,Business,Technical,15,2,Service Interruption,Customer reported fax machine not sending documents.,Fax, Sending Issues,Yes,Performed remote diagnostics and resolved issue,No,Yes
335,2024-03-31 10:30:00,CUST335,Residential,Service Request,24,3,Technical Support,Customer requested assistance with setting up smart home devices on Wi-Fi network.,Smart Home, Setup,Yes,Provided network configuration for smart devices,No,Yes
336,2024-04-01 09:15:00,CUST336,Residential,Billing,19,4,Billing,Customer disputed premium channel charges on cable TV bill.,Billing, Premium Channels,Yes,Verified subscription status and issued credit,No,Yes
337,2024-04-02 14:20:00,CUST337,Business,Technical,22,3,Service Interruption,Customer reported issues with call recording feature on office phone system.,Call Recording, Issues,Yes,Reconfigured call recording settings,No,Yes
338,2024-04-03 11:50:00,CUST338,Residential,Technical,18,4,Service Interruption,Customer reported slow internet speeds during peak hours.,Internet, Slow Speeds,Yes,Conducted bandwidth analysis and adjusted settings,No,Yes
339,2024-04-04 08:40:00,CUST339,Residential,Inquiry,21,5,General Inquiry,Customer inquired about options for adding home phone service.,Phone Service, Additions,Yes,Explained service plans and features,No,Yes
340,2024-04-05 14:45:00,CUST340,Business,Billing,25,2,Billing,Customer disputed charges for unused features on office phone system.,Billing, Unused Features,Yes,Reviewed account configuration and removed unused features,No,Yes
341,2024-04-06 11:20:00,CUST341,Residential,Technical,17,4,Service Interruption,Customer complained about inconsistent Wi-Fi signal strength in home.,Wi-Fi, Signal Strength,Yes,Recommended Wi-Fi extender placement,No,Yes
342,2024-04-07 08:50:00,CUST342,Residential,Service Request,29,3,Technical Support,Customer requested assistance with setting up home network printer.,Network Printer, Setup,Yes,Provided printer setup instructions,No,Yes
343,2024-04-08 15:00:00,CUST343,Business,Technical,14,4,Service Interruption,Customer reported issues with voicemail feature on office phone system.,Voicemail, Issues,Yes,Reconfigured voicemail settings,No,Yes
344,2024-04-09 10:55:00,CUST344,Residential,Billing,26,2,Billing,Customer disputed equipment rental charges on cable TV bill.,Billing, Equipment Rental,Yes,Verified rental status and issued credit,No,Yes
345,2024-04-10 09:45:00,CUST345,Residential,Technical,20,4,Service Interruption,Customer reported slow internet speeds despite high-speed package subscription.,Internet, Slow Speeds,Yes,Conducted line quality test and recommended router upgrade,No,Yes
346,2024-04-11 14:20:00,CUST346,Business,Technical,23,3,Service Interruption,Customer reported issues with call forwarding feature on office phone system.,Call Forwarding, Issues,Yes,Reconfigured call forwarding settings,No,Yes
347,2024-04-12 11:40:00,CUST347,Residential,Inquiry,16,5,General Inquiry,Customer inquired about upgrading home security camera system.,Security Cameras, Upgrade,Yes,Offered advanced camera models with enhanced features,No,Yes
348,2024-04-13 08:25:00,CUST348,Residential,Billing,18,4,Billing,Customer disputed overage charges on home internet usage.,Billing, Overage Charges,Yes,Reviewed usage logs and adjusted charges,No,Yes
349,2024-04-14 15:15:00,CUST349,Business,Technical,15,2,Service Interruption,Customer reported fax machine not sending documents.,Fax, Sending Issues,Yes,Performed remote diagnostics and resolved issue,No,Yes
350,2024-04-15 10:30:00,CUST350,Residential,Service Request,24,3,Technical Support,Customer requested assistance with setting up smart home devices on Wi-Fi network.,Smart Home, Setup,Yes,Provided network configuration for smart devices,No,Yes
351,2024-04-16 09:15:00,CUST351,Residential,Billing,19,4,Billing,Customer disputed premium channel charges on cable TV bill.,Billing, Premium Channels,Yes,Verified subscription status and issued credit,No,Yes
352,2024-04-17 14:20:00,CUST352,Business,Technical,22,3,Service Interruption,Customer reported issues with call recording feature on office phone system.,Call Recording, Issues,Yes,Reconfigured call recording settings,No,Yes
353,2024-04-18 11:50:00,CUST353,Residential,Technical,18,4,Service Interruption,Customer reported slow internet speeds during peak hours.,Internet, Slow Speeds,Yes,Conducted bandwidth analysis and adjusted settings,No,Yes
354,2024-04-19 08:40:00,CUST354,Residential,Inquiry,21,5,General Inquiry,Customer inquired about options for adding home phone service.,Phone Service, Additions,Yes,Explained service plans and features,No,Yes
355,2024-04-20 14:45:00,CUST355,Business,Billing,25,2,Billing,Customer disputed charges for unused features on office phone system.,Billing, Unused Features,Yes,Reviewed account configuration and removed unused features,No,Yes
356,2024-04-21 11:20:00,CUST356,Residential,Technical,17,4,Service Interruption,Customer complained about inconsistent Wi-Fi signal strength in home.,Wi-Fi, Signal Strength,Yes,Recommended Wi-Fi extender placement,No,Yes
357,2024-04-22 08:50:00,CUST357,Residential,Service Request,29,3,Technical Support,Customer requested assistance with setting up home network printer.,Network Printer, Setup,Yes,Provided printer setup instructions,No,Yes
358,2024-04-23 15:00:00,CUST358,Business,Technical,14,4,Service Interruption,Customer reported issues with voicemail feature on office phone system.,Voicemail, Issues,Yes,Reconfigured voicemail settings,No,Yes
359,2024-04-24 10:55:00,CUST359,Residential,Billing,26,2,Billing,Customer disputed equipment rental charges on cable TV bill.,Billing, Equipment Rental,Yes,Verified rental status and issued credit,No,Yes
360,2024-04-25 09:45:00,CUST360,Residential,Technical,20,4,Service Interruption,Customer reported slow internet speeds despite high-speed package subscription.,Internet, Slow Speeds,Yes,Conducted line quality test and recommended router upgrade,No,Yes
361,2024-04-26 14:20:00,CUST361,Business,Technical,23,3,Service Interruption,Customer reported issues with call forwarding feature on office phone system.,Call Forwarding, Issues,Yes,Reconfigured call forwarding settings,No,Yes
362,2024-04-27 11:40:00,CUST362,Residential,Inquiry,16,5,General Inquiry,Customer inquired about upgrading home security camera system.,Security Cameras, Upgrade,Yes,Offered advanced camera models with enhanced features,No,Yes
363,2024-04-28 08:25:00,CUST363,Residential,Billing,18,4,Billing,Customer disputed overage charges on home internet usage.,Billing, Overage Charges,Yes,Reviewed usage logs and adjusted charges,No,Yes
364,2024-04-29 15:15:00,CUST364,Business,Technical,15,2,Service Interruption,Customer reported fax machine not sending documents.,Fax, Sending Issues,Yes,Performed remote diagnostics and resolved issue,No,Yes
365,2024-04-30 10:30:00,CUST365,Residential,Service Request,24,3,Technical Support,Customer requested assistance with setting up smart home devices on Wi-Fi network.,Smart Home, Setup,Yes,Provided network configuration for smart devices,No,Yes
366,2024-05-01 09:15:00,CUST366,Residential,Billing,19,4,Billing,Customer disputed premium channel charges on cable TV bill.,Billing, Premium Channels,Yes,Verified subscription status and issued credit,No,Yes
367,2024-05-02 14:20:00,CUST367,Business,Technical,22,3,Service Interruption,Customer reported issues with call recording feature on office phone system.,Call Recording, Issues,Yes,Reconfigured call recording settings,No,Yes
368,2024-05-03 11:50:00,CUST368,Residential,Technical,18,4,Service Interruption,Customer reported slow internet speeds during peak hours.,Internet, Slow Speeds,Yes,Conducted bandwidth analysis and adjusted settings,No,Yes
369,2024-05-04 08:40:00,CUST369,Residential,Inquiry,21,5,General Inquiry,Customer inquired about options for adding home phone service.,Phone Service, Additions,Yes,Explained service plans and features,No,Yes
370,2024-05-05 14:45:00,CUST370,Business,Billing,25,2,Billing,Customer disputed charges for unused features on office phone system.,Billing, Unused Features,Yes,Reviewed account configuration and removed unused features,No,Yes
371,2024-05-06 11:20:00,CUST371,Residential,Technical,17,4,Service Interruption,Customer complained about inconsistent Wi-Fi signal strength in home.,Wi-Fi, Signal Strength,Yes,Recommended Wi-Fi extender placement,No,Yes
372,2024-05-07 08:50:00,CUST372,Residential,Service Request,29,3,Technical Support,Customer requested assistance with setting up home network printer.,Network Printer, Setup,Yes,Provided printer setup instructions,No,Yes
373,2024-05-08 15:00:00,CUST373,Business,Technical,14,4,Service Interruption,Customer reported issues with voicemail feature on office phone system.,Voicemail, Issues,Yes,Reconfigured voicemail settings,No,Yes
374,2024-05-09 10:55:00,CUST374,Residential,Billing,26,2,Billing,Customer disputed equipment rental charges on cable TV bill.,Billing, Equipment Rental,Yes,Verified rental status and issued credit,No,Yes
375,2024-05-10 09:45:00,CUST375,Residential,Technical,20,4,Service Interruption,Customer reported slow internet speeds despite high-speed package subscription.,Internet, Slow Speeds,Yes,Conducted line quality test and recommended router upgrade,No,Yes
376,2024-05-11 14:20:00,CUST376,Business,Technical,23,3,Service Interruption,Customer reported issues with call forwarding feature on office phone system.,Call Forwarding, Issues,Yes,Reconfigured call forwarding settings,No,Yes
377,2024-05-12 11:40:00,CUST377,Residential,Inquiry,16,5,General Inquiry,Customer inquired about upgrading home security camera system.,Security Cameras, Upgrade,Yes,Offered advanced camera models with enhanced features,No,Yes
378,2024-05-13 08:25:00,CUST378,Residential,Billing,18,4,Billing,Customer disputed overage charges on home internet usage.,Billing, Overage Charges,Yes,Reviewed usage logs and adjusted charges,No,Yes
379,2024-05-14 15:15:00,CUST379,Business,Technical,15,2,Service Interruption,Customer reported fax machine not sending documents.,Fax, Sending Issues,Yes,Performed remote diagnostics and resolved issue,No,Yes
380,2024-05-15 10:30:00,CUST380,Residential,Service Request,24,3,Technical Support,Customer requested assistance with setting up smart home devices on Wi-Fi network.,Smart Home, Setup,Yes,Provided network configuration for smart devices,No,Yes
381,2024-05-16 09:15:00,CUST381,Residential,Billing,19,4,Billing,Customer disputed premium channel charges on cable TV bill.,Billing, Premium Channels,Yes,Verified subscription status and issued credit,No,Yes
382,2024-05-17 14:20:00,CUST382,Business,Technical,22,3,Service Interruption,Customer reported issues with call recording feature on office phone system.,Call Recording, Issues,Yes,Reconfigured call recording settings,No,Yes
383,2024-05-18 11:50:00,CUST383,Residential,Technical,18,4,Service Interruption,Customer reported slow internet speeds during peak hours.,Internet, Slow Speeds,Yes,Conducted bandwidth analysis and adjusted settings,No,Yes
384,2024-05-19 08:40:00,CUST384,Residential,Inquiry,21,5,General Inquiry,Customer inquired about options for adding home phone service.,Phone Service, Additions,Yes,Explained service plans and features,No,Yes
385,2024-05-20 14:45:00,CUST385,Business,Billing,25,2,Billing,Customer disputed charges for unused features on office phone system.,Billing, Unused Features,Yes,Reviewed account configuration and removed unused features,No,Yes
386,2024-05-21 11:20:00,CUST386,Residential,Technical,17,4,Service Interruption,Customer complained about inconsistent Wi-Fi signal strength in home.,Wi-Fi, Signal Strength,Yes,Recommended Wi-Fi extender placement,No,Yes
387,2024-05-22 08:50:00,CUST387,Residential,Service Request,29,3,Technical Support,Customer requested assistance with setting up home network printer.,Network Printer, Setup,Yes,Provided printer setup instructions,No,Yes
388,2024-05-23 15:00:00,CUST388,Business,Technical,14,4,Service Interruption,Customer reported issues with voicemail feature on office phone system.,Voicemail, Issues,Yes,Reconfigured voicemail settings,No,Yes
389,2024-05-24 10:55:00,CUST389,Residential,Billing,26,2,Billing,Customer disputed equipment rental charges on cable TV bill.,Billing, Equipment Rental,Yes,Verified rental status and issued credit,No,Yes
390,2024-05-25 09:45:00,CUST390,Residential,Technical,20,4,Service Interruption,Customer reported slow internet speeds despite high-speed package subscription.,Internet, Slow Speeds,Yes,Conducted line quality test and recommended router upgrade,No,Yes
391,2024-05-26 14:20:00,CUST391,Business,Technical,23,3,Service Interruption,Customer reported issues with call forwarding feature on office phone system.,Call Forwarding, Issues,Yes,Reconfigured call forwarding settings,No,Yes
392,2024-05-27 11:40:00,CUST392,Residential,Inquiry,16,5,General Inquiry,Customer inquired about upgrading home security camera system.,Security Cameras, Upgrade,Yes,Offered advanced camera models with enhanced features,No,Yes
393,2024-05-28 08:25:00,CUST393,Residential,Billing,18,4,Billing,Customer disputed overage charges on home internet usage.,Billing, Overage Charges,Yes,Reviewed usage logs and adjusted charges,No,Yes
394,2024-05-29 15:15:00,CUST394,Business,Technical,15,2,Service Interruption,Customer reported fax machine not sending documents.,Fax, Sending Issues,Yes,Performed remote diagnostics and resolved issue,No,Yes
395,2024-05-30 10:30:00,CUST395,Residential,Service Request,24,3,Technical Support,Customer requested assistance with setting up smart home devices on Wi-Fi network.,Smart Home, Setup,Yes,Provided network configuration for smart devices,No,Yes
396,2024-05-31 09:15:00,CUST396,Residential,Billing,19,4,Billing,Customer disputed premium channel charges on cable TV bill.,Billing, Premium Channels,Yes,Verified subscription status and issued credit,No,Yes
397,2024-06-01 14:20:00,CUST397,Business,Technical,22,3,Service Interruption,Customer reported issues with call recording feature on office phone system.,Call Recording, Issues,Yes,Reconfigured call recording settings,No,Yes
398,2024-06-02 11:50:00,CUST398,Residential,Technical,18,4,Service Interruption,Customer reported slow internet speeds during peak hours.,Internet, Slow Speeds,Yes,Conducted bandwidth analysis and adjusted settings,No,Yes
399,2024-06-03 08:40:00,CUST399,Residential,Inquiry,21,5,General Inquiry,Customer inquired about options for adding home phone service.,Phone Service, Additions,Yes,Explained service plans and features,No,Yes
400,2024-06-04 14:45:00,CUST400,Business,Billing,25,2,Billing,Customer disputed charges for unused features on office phone system.,Billing, Unused Features,Yes,Reviewed account configuration and removed unused features,No,Yes
401,2024-06-05 11:20:00,CUST401,Residential,Technical,17,4,Service Interruption,Customer complained about inconsistent Wi-Fi signal strength in home.,Wi-Fi, Signal Strength,Yes,Recommended Wi-Fi extender placement,No,Yes
402,2024-06-06 08:50:00,CUST402,Residential,Service Request,29,3,Technical Support,Customer requested assistance with setting up home network printer.,Network Printer, Setup,Yes,Provided printer setup instructions,No,Yes
403,2024-06-07 15:00:00,CUST403,Business,Technical,14,4,Service Interruption,Customer reported issues with voicemail feature on office phone system.,Voicemail, Issues,Yes,Reconfigured voicemail settings,No,Yes
404,2024-06-08 10:55:00,CUST404,Residential,Billing,26,2,Billing,Customer disputed equipment rental charges on cable TV bill.,Billing, Equipment Rental,Yes,Verified rental status and issued credit,No,Yes
405,2024-06-09 09:45:00,CUST405,Residential,Technical,20,4,Service Interruption,Customer reported slow internet speeds despite high-speed package subscription.,Internet, Slow Speeds,Yes,Conducted line quality test and recommended router upgrade,No,Yes
406,2024-06-10 14:20:00,CUST406,Business,Technical,23,3,Service Interruption,Customer reported issues with call forwarding feature on office phone system.,Call Forwarding, Issues,Yes,Reconfigured call forwarding settings,No,Yes
407,2024-06-11 11:40:00,CUST407,Residential,Inquiry,16,5,General Inquiry,Customer inquired about upgrading home security camera system.,Security Cameras, Upgrade,Yes,Offered advanced camera models with enhanced features,No,Yes
408,2024-06-12 08:25:00,CUST408,Residential,Billing,18,4,Billing,Customer disputed overage charges on home internet usage.,Billing, Overage Charges,Yes,Reviewed usage logs and adjusted charges,No,Yes
409,2024-06-13 15:15:00,CUST409,Business,Technical,15,2,Service Interruption,Customer reported fax machine not sending documents.,Fax, Sending Issues,Yes,Performed remote diagnostics and resolved issue,No,Yes
410,2024-06-14 10:30:00,CUST410,Residential,Service Request,24,3,Technical Support,Customer requested assistance with setting up smart home devices on Wi-Fi network.,Smart Home, Setup,Yes,Provided network configuration for smart devices,No,Yes
411,2024-06-15 09:15:00,CUST411,Residential,Billing,19,4,Billing,Customer disputed premium channel charges on cable TV bill.,Billing, Premium Channels,Yes,Verified subscription status and issued credit,No,Yes
412,2024-06-16 14:20:00,CUST412,Business,Technical,22,3,Service Interruption,Customer reported issues with call recording feature on office phone system.,Call Recording, Issues,Yes,Reconfigured call recording settings,No,Yes
413,2024-06-17 11:50:00,CUST413,Residential,Technical,18,4,Service Interruption,Customer reported slow internet speeds during peak hours.,Internet, Slow Speeds,Yes,Conducted bandwidth analysis and adjusted settings,No,Yes
414,2024-06-18 08:40:00,CUST414,Residential,Inquiry,21,5,General Inquiry,Customer inquired about options for adding home phone service.,Phone Service, Additions,Yes,Explained service plans and features,No,Yes
415,2024-06-19 14:45:00,CUST415,Business,Billing,25,2,Billing,Customer disputed charges for unused features on office phone system.,Billing, Unused Features,Yes,Reviewed account configuration and removed unused features,No,Yes
416,2024-06-20 11:20:00,CUST416,Residential,Technical,17,4,Service Interruption,Customer complained about inconsistent Wi-Fi signal strength in home.,Wi-Fi, Signal Strength,Yes,Recommended Wi-Fi extender placement,No,Yes
417,2024-06-21 08:50:00,CUST417,Residential,Service Request,29,3,Technical Support,Customer requested assistance with setting up home network printer.,Network Printer, Setup,Yes,Provided printer setup instructions,No,Yes
418,2024-06-22 15:00:00,CUST418,Business,Technical,14,4,Service Interruption,Customer reported issues with voicemail feature on office phone system.,Voicemail, Issues,Yes,Reconfigured voicemail settings,No,Yes
419,2024-06-23 10:55:00,CUST419,Residential,Billing,26,2,Billing,Customer disputed equipment rental charges on cable TV bill.,Billing, Equipment Rental,Yes,Verified rental status and issued credit,No,Yes
420,2024-06-24 09:45:00,CUST420,Residential,Technical,20,4,Service Interruption,Customer reported slow internet speeds despite high-speed package subscription.,Internet, Slow Speeds,Yes,Conducted line quality test and recommended router upgrade,No,Yes
421,2024-06-25 14:20:00,CUST421,Business,Technical,23,3,Service Interruption,Customer reported issues with call forwarding feature on office phone system.,Call Forwarding, Issues,Yes,Reconfigured call forwarding settings,No,Yes
422,2024-06-26 11:40:00,CUST422,Residential,Inquiry,16,5,General Inquiry,Customer inquired about upgrading home security camera system.,Security Cameras, Upgrade,Yes,Offered advanced camera models with enhanced features,No,Yes
423,2024-06-27 08:25:00,CUST423,Residential,Billing,18,4,Billing,Customer disputed overage charges on home internet usage.,Billing, Overage Charges,Yes,Reviewed usage logs and adjusted charges,No,Yes
424,2024-06-28 15:15:00,CUST424,Business,Technical,15,2,Service Interruption,Customer reported fax machine not sending documents.,Fax, Sending Issues,Yes,Performed remote diagnostics and resolved issue,No,Yes
425,2024-06-29 10:30:00,CUST425,Residential,Service Request,24,3,Technical Support,Customer requested assistance with setting up smart home devices on Wi-Fi network.,Smart Home, Setup,Yes,Provided network configuration for smart devices,No,Yes
426,2024-06-30 09:15:00,CUST426,Residential,Billing,19,4,Billing,Customer disputed premium channel charges on cable TV bill.,Billing, Premium Channels,Yes,Verified subscription status and issued credit,No,Yes
427,2024-07-01 14:20:00,CUST427,Business,Technical,22,3,Service Interruption,Customer reported issues with call recording feature on office phone system.,Call Recording, Issues,Yes,Reconfigured call recording settings,No,Yes
428,2024-07-02 11:50:00,CUST428,Residential,Technical,18,4,Service Interruption,Customer reported slow internet speeds during peak hours.,Internet, Slow Speeds,Yes,Conducted bandwidth analysis and adjusted settings,No,Yes
429,2024-07-03 08:40:00,CUST429,Residential,Inquiry,21,5,General Inquiry,Customer inquired about options for adding home phone service.,Phone Service, Additions,Yes,Explained service plans and features,No,Yes
430,2024-07-04 14:45:00,CUST430,Business,Billing,25,2,Billing,Customer disputed charges for unused features on office phone system.,Billing, Unused Features,Yes,Reviewed account configuration and removed unused features,No,Yes
431,2024-07-05 11:20:00,CUST431,Residential,Technical,17,4,Service Interruption,Customer complained about inconsistent Wi-Fi signal strength in home.,Wi-Fi, Signal Strength,Yes,Recommended Wi-Fi extender placement,No,Yes
432,2024-07-06 08:50:00,CUST432,Residential,Service Request,29,3,Technical Support,Customer requested assistance with setting up home network printer.,Network Printer, Setup,Yes,Provided printer setup instructions,No,Yes
433,2024-07-07 15:00:00,CUST433,Business,Technical,14,4,Service Interruption,Customer reported issues with voicemail feature on office phone system.,Voicemail, Issues,Yes,Reconfigured voicemail settings,No,Yes
434,2024-07-08 10:55:00,CUST434,Residential,Billing,26,2,Billing,Customer disputed equipment rental charges on cable TV bill.,Billing, Equipment Rental,Yes,Verified rental status and issued credit,No,Yes
435,2024-07-09 09:45:00,CUST435,Residential,Technical,20,4,Service Interruption,Customer reported slow internet speeds despite high-speed package subscription.,Internet, Slow Speeds,Yes,Conducted line quality test and recommended router upgrade,No,Yes
436,2024-07-10 14:20:00,CUST436,Business,Technical,23,3,Service Interruption,Customer reported issues with call forwarding feature on office phone system.,Call Forwarding, Issues,Yes,Reconfigured call forwarding settings,No,Yes
